ID,Type,Utterance,Dialog_Act,Dialog_Act_1,Emotion,Dialog_Act_Label
119_5,P,"It's been it's been up and down. I think today, it's probably a seven again. But you know, I've been back down to a nine lately. I guess maybe I feel a little better because I'm coming here. And I know, we'll get to talk about it a little bit. But I guess you know, last time we were talking about me trying to get a job and live full time job. And I think I just realized last week that it's really hard for me to work full time right now. You know, I'm doing the part time thing with the work program, and they want us to do volunteer work in the afternoon, if we haven't found a full time job by a certain week. And I just, you know, just thinking about it, and I just don't think I can do that. I just don't think I can work for eight hours every day. It's just too much.",id,,-2,0
119_6,T,"So you're having some concerns about full time work and that level of energy, you'd have to exert that commitment. Alright, so we'll be okay today, if we kind of structured, what we're going to do sure for for this session. So, if it's okay with you, I'd like to talk about that. Okay. All right and and get some more details about kind of what's going on this week and your feelings surrounding that. And we touched on this a little bit in the last session. But I'd like to talk about kind of your core beliefs, your central beliefs that might be contributing some of these feelings of depression. Yeah. And then, for the last part, we'll work on like we did before, interventions to try to help you with with what's going on at work and with your depressed mood. And we can make changes to this as needed. I just want to start with an outline that we can, we can have going in okay. So make sense. Okay. Anything you want to add or take away from that?",id,,,0
119_7,P,"No, I mean, that makes sense.",yna,,,5
119_8,T,"Okay. So, tell me a little bit more about what's going on with the work.",irq,,,1
119_9,P,"Well, I mean, I don't really know why it is. I know I'm always tired because I just I have so much trouble sleeping, as I told you before. It's just It doesn't matter how tired I am, I can't sleep, but it's just I go, I go in the morning, you know, eight to noon, but then in the afternoon, it's just like, it's so hard to keep going on. It's just such a long amount of time. And I just feel like, I don't know if I can really do it. And especially in the winter, you know, if you work eight hours, by the time you get out of work, it's dark out and it just makes my depression so much worse.",id,,-2,0
119_10,T,"So, the latter part of the day is more of a struggle for you.",irq,,,1
119_11,P,"
 Yeah, a lot of hard work day.",id,,-1,0
119_12,T,So getting up in the morning and getting to work on time. You do okay with that.,irq,,,1
119_13,P,"It's hard. It's hard, but I feel like I'm better at that. I'm better at it. I'm already up anyway. So, you know, I know I gotta get up. I gotta do what I have to do.",id,,-1,0
119_14,T,"So the work program you're in now, you work in the morning?",ynq,,,4
119_15,P,Yeah.,yna,,,5
119_16,T,What hours are you there?,irq,,,1
119_17,P,Eight to noon.,id,,,0
119_18,T,And there's some work you have to do in the afternoon.,irq,,,1
119_19,P,"Well, yeah, since I've been there for what is it eight weeks. And I haven't found a job yet. They want us to volunteer in the afternoon and they find us our own place of volunteer. So that's good. I don't have to find that myself. But I guess they want to get you used to doing something for eight hours a day and maybe you have something to put on your resume. And guess what? have like a big gap in your resume that doesn't look good either. So haven't been able to say a work tear even though I didn't make money. But just thinking about it, it's so exhausting. And you know, I get out of the work program and I think if I did go to, I can barely make it home. It's just so all I want to do is go home.",id,,-1,0
119_20,T,Thinking about it's exhausting. Can you tell me what type of thoughts you're having?,id,,,0
119_21,P,"I just don't think I can do it. Like, I just don't think I'm the kind of person that can work eight hours a day. And it just makes me feel like what's the point like, I'm going to work eight hours a day.",id,,-1,0
119_22,T,I don't think I can just there's just too many hours.,id,,,0
119_23,P,Yeah.,yna,,,5
12_0,T,"So, can you think of another case you're working on another family different than the one that we've initially talked about? Where you've made a decision that seemed like was fairly clear caught like one you would have made before and yet you're, you're thinking about it replaying it?",irq,,,1
12_1,P,"Yeah, I have this case. You know recently where it's a single dad, the mom passed away and I go in and check on him and his son, you You know, things are going well, but, you know, I think the dad has a hard time so it's not like it was before when the mom was there. Not that I wasn't there before that but you can just tell that like, things are a little different. But you know, obviously, my decision is that things are going well for the kid, you know, they're gonna he's gonna stay there. Dad is stable, but I just worried like, is the dad under too much stress? Is he really taking care of the kid as good as you know, what if he's just cleaning up the house and doing the right things on there while I'm not there? You know, does he have the energy to take care of his kid? Or is everything really the way I it appears? Or is there more going on? I just don't know.",id,,-2,0
12_2,T,Right. So you're handling it to the best of your ability. But there's still these these thoughts that are coming out. Kind of encouraging you to second guess your judgment?,ack,,,6
12_3,P,"Yeah. And it's like, I can't let it go. Like, I saw him like two weeks ago. And I still wonder if I have other cases like that. It's like, they're all running through my head. And I have these thoughts like, Did I do the right thing? Can I do the right thing?",id,,-2,0
12_4,T,"Maybe what if, what if the worst happens?",irq,,,1
12_5,P,"And I didn't see it. Like, what if something terrible happens? And I should have known better.",id,,-2,0
12_6,T,"So it speaks back to your competency as a professional again. So that's, that seems to be court this. I think Here are several things you talk about seem to connect back to. Are you capable to be in this field? And should you be trusted?",id,,,0
12_7,P,"Yeah, definitely.",yna,,,5
12_8,T,"So coming back to thinking there are errors and thinking that all people make. And when these errors become repetitive and you can kind of see them applied in more than one areas of his life. We refer to that as a cognitive distortion. Okay? It's not bad or good. It's just how people think. It's just patterns that people fall into. And there are several different cognitive distortions, there's several patterns that we kind of see. come up often in this work, right as a counselor, wondering, in the situation where you're thinking, the worst possible outcome is unbearable, or likely or both. If you may be really focusing and emphasizing on that, to the exclusion of other evidence that suggests you've made a good decision. I see you're really focused on the negative outcome, the worst possible and maybe even unlikely outcome. And maybe not weighing all the evidence with the same weight, like you're putting more weight on the negative pay, that kind of makes sense.",id,,,0
12_9,P,"Yeah. I mean, I think that that's probably true. Because before I felt fine, and now I just feel like everything's falling apart and not that much has changed. And so it kind of makes me think that that's probably what's going on, but I don't know how to change that.",id,,,0
12_10,T,This is frustrating for you. Yeah. The self doubt is worrying.,id,,,0
122_0,T,"Hello, Mr. Taylor. My name is Dr. vinita. And I'm one of the psychiatrists who works here right. Okay, can you tell me what's brought you here today?",gt,,0,2
122_1,P,"Yeah, well, I was referred to by my GP, right. They referred me to you because. Well, my wife thinks I'm drinking too much.",id,,0,0
122_2,T,"I see, do you think you're drinking too much?",irq,,0,1
122_3,P,"Well, I",gc,,0,3
122_4,T,Right? Maybe we can just explore that a little bit more. Yeah. How much would you say you drank in a day? Now?,gt,,0,2
122_5,P,"Yeah. Oh, It has crept up over the years. Well, I suppose if I'm, if I'm honest. Yeah, I drink about a bottle of vodka a day",id,,0,0
122_6,T,about bottle of vodka. And how long have you been drinking that much for?,irq,,0,1
122_7,P,"Well, as I say it's crept up on for Few years now,",id,,0,0
122_8,T,"a few years, can you make it a more specific two years? Three years? Five years?",irq,,0,1
122_9,P,"Well, I mean, as I say, it's crept up. I mean, initially, I just used to have a couple of drinks after work, right? Because I got a pretty responsible job. And I just found the drink calmed me down, you know. And then I got more responsibility, and I found a bit more alcohol helped me so. Yeah, yeah. So drinking about it.",id,,-1,0
122_10,T,"Okay, so you'd say of about the last two years three. Okay. And do you drink anything else apart from vodka?",irq,,0,1
122_11,P,"Yeah. After work, I normally go to the pub and have two to four pints of bitter or lager.",id,,0,0
122_12,T,Right. Okay. And would that be every day?,irq,,0,1
122_13,P,"Yeah. Well, especially, you know, Monday to Friday when I'm working. But at weekends, I normally go down the local pub At lunchtime,",id,,0,0
122_14,T,right and how much is a few?,irq,,0,1
122_15,P,"Okay, and about two to four. Right.",id,,0,0
122_16,T," Okay. And then so on a weekday I've got about you take about you have about two to four pints afterwards and then you come home and drink about a bottle of vodka. Yeah, well,",irq,,0,1
122_17,P,"no, well, no, I don't come home and drink a bottle of vodka. I drink a drink during the day. So when you drink drought when I'm working mind, you know when you're working lunchtime, okay, when I'm at work,",irq,,0,1
122_18,T,"when do you start drinking during the day? On an average day,",irq,,0,1
122_19,P,when after I'm up and dressed and have me breakfast.,id,,0,0
122_20,T,"Right. So after breakfast, and again, when did that start?",irq,,0,1
122_21,P," Couple years ago, a couple of years ago. ",id,,0,0
122_22,T,"Okay. And what about the weekends at the same at the weekend? And would you drink you go to the pub at lunchtime at the weekend? Would you drink more than a bottle of vodka during the day or the weekend? No. It'd be about the same. Okay, and then the rest regular time when you drink more than what you tell me. ",ynq,,0,4
122_23,P,No.,yna,,0,5
122_24,T,"Okay, so And is it just beer and vodka? Or do you drink wine?",irq,,0,1
122_25,P,"No, no. We used to drink wine my wife used to when we had an evening meal together. Sometimes we had a bottle of red or a bottle of white together. half a bottle. But since she started complaining that she thought I was, you know, really shoving it down my throat. She sort of nailed on the head. So don't do that anymore.",id,,-1,0
122_26,T,Then would you say you have to drink more to get the same effect from the from the alcohol?,irq,,0,1
122_27,P,"Same common,",id,,0,0
122_28,T,some common effect? Do you have days where you don't drink or periods where you don't drink? When was the last time you had that?,irq,,0,1
122_29,P,"A few months ago now. When she really had a go at me and I thought to myself, well, maybe I'll give it a try. Again. It wasn't the first time but um",id,,-1,0
122_30,T,for how long did that last for,irq,,0,1
122_31,P,about three days,id,,0,0
122_32,T,and it In that time did you experience any? any physical feelings at all?,irq,,0,1
122_33,P,"Dude, I mean, I was shaking. very shaky. I got I was on edge all the time. I was not working properly, and I was sweating. And I just felt absolutely lousy. Yes. take time off work. No, I didn't take time I couldn't do I didn't dare take time off work. I just said I had a bit of a cold, right. But I thought to myself, well, I can't carry on like this. And so I had a couple of largers on the work. And that made that made you feel better on the straight and narrow.",id,,-2,0
122_34,T,Did you ever feel? Do you ever get those similar sorts of feelings in the morning when you wake up?,ynq,,0,4
122_35,P,"Yeah, ",yna,,0,5
122_36,T,"you do. And what happens yet when you have a drink in the morning that makes you feel better? Does, right? Yeah. If you don't have that drink in the morning, what happens",irq,,0,1
122_37,P,"over the time I get to work I just feel. Again, I feel pretty shaky and very on edge. And as I say I don't touch it when I'm at work. Got a pretty responsible job. And I do, as I said, Don't touch it at work,",id,,0,0
122_38,T,and you work as a bank manager.,irq,,0,1
122_39,P,I do,yna,,0,5
122_40,T," Okay. Has anyone has anyone commented apart from your wife about your drinking? Have you ever had any more serious health problems from your drinking? Have you ever seen a doctor or had sometimes people get loss of memory or Fitz Shams? Very serious shakes, they need to go into hospital.",irq,,0,1
122_41,P,He does some blood tests.,id,,0,0
122_42,T,And did that show anything?,irq,,0,1
122_43,P,It wasn't too good.,id,,-1,0
122_44,T,Right?,irq,,0,1
122_45,P," And then I because of my you know, my wife friend to leave me basically. That's what got me to see the GP. Oh, he did some blood tests. And he said your liver, you know, told me I've got to cut it down a bit. What did he say about a room and he said he was going to refer me to somebody to talk about it.",id,,0,0
122_46,T,Right. Okay. And how did you feel about that?,irq,,0,1
122_47,P,"Well, I wasn't exactly over the moon when he suggested it. But um Well, I suppose you know if it's a choice of coming to see you, and then or my wife leaving me. I came to see, I don't want to lose her.",id,,-1,0
122_48,T,"So I can see that it's had quite an impact at home. Yeah, well, but outside the home, how's your drinking affected jobs or anything else? My job about relationships other than your wife with family friends? Well, any other serious consequences? Yeah,",ack,,0,6
122_49,P,"I have to go to family dues dragged along there. But I mean, I don't I mean, I avoid mixing with my work colleagues socially. I find that bores me, because if I'm in the pub with them, I've tried it once and I found I needed a drink and you know, I thought, well, I'm going to put my foot in it if I carry on like this. I left early, and I just make excuses. I don't I don't socialize with them anymore.",id,,-1,0
122_50,T,"Okay, thanks for coming to talk to me today.",gt,,0,2
123_0,T,"So How you doing today? I heard you. I'm doing Okay, thanks for asking. What's your name? ",irq,,,1
123_1,P,"Tom, Tom Beckwith ",id,,,0
123_2,T,And which hands you normally write? Right? Right hand would be all right to ask you some questions about your memory.,id,,,0
123_3,P,2017,gc,,,3
123_4,T,What season of the year is this?,irq,,,1
123_5,P,Winter,id,,,0
123_6,T,What is the date today?,irq,,,1
123_7,P,The 16th,id,,,0
123_8,T,what day of the week is this?,irq,,,1
123_9,P,Tuesday?,id,,,0
123_10,T,What month is this?,irq,,,1
123_11,P,January,id,,,0
123_12,T,Can you tell me what country we're in?,ynq,,,4
123_13,P,the United States.,id,,,0
123_14,T,What County are we in?,irq,,,1
123_15,P,Wilmington.,id,,,0
123_16,T,What city are we in?,irq,,,1
123_17,P,Wilmington.,id,,,0
123_18,T,What is the name of this building?,irq,,,1
123_19,P,the Graduate Center.,id,,,0
123_20,T,What floor of the building are we on?,irq,,,1
123_21,P,First floor,id,,,0
123_22,T,"I'm going to name three objects. After I've set them, I want you to repeat them back to me. Apple table, Penny ",cmd,,,7
123_23,P,Apple table penny,id,,,0
123_24,T,Remember what they are. Because I'm going to ask you to name them again in a few minutes.,id,,,0
123_25,P,WORLD.,id,,,0
123_26,T,"Now, spell it backwards. ",cmd,,,7
123_27,P,DLORW,id,,,0
123_28,T,What were the three objects I asked you to remember?,irq,,,1
123_29,P,Apple table Penny,id,,,0
123_30,T,What is this called?,irq,,,1
123_31,P,Watch,id,,,0
123_32,T,What is this called?,irq,,,1
123_33,P,Pen.,id,,,0
123_34,T,"I would like you to Repeat the phrase after me. The phrase is no ifs, ands, no buts. ",cmd,,,7
123_35,P,"No ifs, buts or ants",id,,,0
123_36,T,read the words on this page. Then do what it says.,cmd,,,7
123_37,P,Close your eyes.,id,,,0
123_38,T,Take this paper in your right hand. Fold the paper once with hands and put the paper down on your lap.,cmd,,,7
123_39,P,Thank you.,gt,,,2
124_0,T,So I stopped for coffee because I wasn't sure if you had any coffee. How are you doing?,gt,,,2
124_1,P,Sick of thinking about how I am.,id,,-1,0
124_2,T,Right here. You remember that thing I was telling you about that I found online.,id,,,0
124_3,P,What thing?,irq,,,1
124_4,T,"I was telling you about it, how it helps you break down your goals into smaller steps. I thought maybe we could try it.",id,,,0
124_5,P,We tried all this kind of stuff before.,id,,-1,0
124_6,T,"I understand. You know, I've always loved this picture of you.",id,,,0
124_7,P,I haven't felt like this in a long time. I was like my old life. I don't even know what That person is anymore. Or how to be her.,id,,-1,0
124_8,T,What do you miss about your old life?,irq,,,1
124_9,P,having friends going out I just can't seem to get started though.,id,,-1,0
124_10,T,How can we start at the beginning? How do you start your day?,irq,,,1
124_11,P,"Well, I sleep late. And I know I should clean up around here, but it's so intimidating. So I just do nothing like a loser.",id,,-1,0
124_12,T,"It sounds like you're pretty hard on yourself. Maybe if you start feeling a little bit better, you'd be more apt to want to go out and you see your friends.",id,,,0
124_13,P,I guess,gc,,,3
124_14,T,I noticed your alarm clock is broken.,irq,,,1
124_15,P,"Oh, yeah. It needs batteries.",id,,,0
124_16,T,I got you this alarm clock that doesn't need batteries. What time would you like to get up?,irq,,,1
124_17,P,"Well, I don't know.",id,,,0
124_18,T,"Well, why don't we start with 11 o'clock? You said you've been getting up in the afternoon. We could try 11 and then you can move it up in a couple of days.",id,,,0
124_19,P,"Okay, I guess",id,,,0
124_20,T,I thought maybe a calendar would help. How can we write stuff on it and then we could put it up where you'll see it?,irq,,,1
124_21,P,"Like, what?",irq,,,1
124_22,T,"Well, how about wake up at 11am and have a shower? maybe pick up clothes.",id,,,0
124_23,P,"Okay, but I have nowhere to put the dirty ones.",id,,,0
124_24,T,That's a good point. I can bring something next time. Maybe.,id,,,0
124_25,P,I'll give it a try.,id,,,0
124_26,T,"That's great, Jules.",yna,,,5
124_27,P,Now what should we think about for next time?,irq,,,1
125_0,T,So you made your bed. That's great. really makes a difference. How did waking up earlier ago?,irq,,,1
125_1,P,"Well, it worked for like a day or two, but then the power went out. So then my alarm clock stopped working. And then I kinda started sleeping in again.",id,,-1,0
125_2,T,I thought that might happen. So I made this sign for you. It'll help you remember to set the alarm.,id,,,0
125_3,P,"Oh, I did get out to the park.",id,,,0
125_4,T,How did that go?,irq,,,1
125_5,P,"didn't go so well. I don't have enough clean clothes and I felt really uncomfortable. This thing is really hard, man. Like why bother?",id,,-1,0
125_6,T,"Well, that's why I bought you these. We can put your dirty clothes in To the hamper. And your clean clothes, you can fold them up and put them into this bin.",id,,,0
125_7,P,"That's cool. Okay,",ack,,,6
125_8,T,"Well last time we talked about how you forget to take a shower, so I brought you this hygiene basket because remember if you become overwhelmed, if you keep it here by the bed, it'll remind you to take a shower and you can carry it with you.",id,,,0
125_9,P,I think I could use a shower. I want to go have one.,id,,,0
125_10,T,"I'll put the calendar up for you and also put this picture I love up here by the bed. Well, guess what? I got you a container so you can put all your meds in. If you fill it up for each day, and keep it by your bed with a glass of water. It will remind you to take your pills",id,,,0
125_11,P,I'm gonna go take that shower now.,id,,,0
125_12,T,Sounds good. I'll put up your calendar.,id,,,0
126_0,T,I saw the smoking sign outside and I like this. How are the signs working for you?,irq,,,1
126_1,P,"Uh, you know, when I print them out properly, they're working pretty well, but whatever. Yeah. It's really making me feel guilty about smoking so i have been smoking less. ",id,,,0
126_2,T,That's really really good. So how's the job situation coming along?,irq,,,1
126_3,P,"I don't know. It's, it kind of sucks. To be honest. It was late. Last shift, and my boss was like giving me that, you know, stare of like death. And I'm like, you know, thinking, why do I keep doing this?",id,,,0
126_4,T,Why? Why were you late?,irq,,,1
126_5,P,I just I keep missing the bus. And that's a stupid excuse.,id,,,0
126_6,T,"first Why don't we put a list on the door to tell you You know what you need to go to work? You know, don't forget any of your paraphernalia. So you're making your lists. Are you checking them twice?",ynq,,,4
126_7,P,Like 10 times.,id,,,0
126_8,T,But are they working for you?,ynq,,,4
126_9,P,Yeah.,yna,,,5
126_10,T,And I noticed your yoga mats here. Have you been using it?,ynq,,,4
126_11,P,"Yeah, it's it's in my face, but it's not in my way. Kind of good in that little corner there. So it's been pretty good.",id,,,0
126_12,T,It's good to see and your desk is so organized. I'm loving this right.,id,,,0
126_13,P,"Mostly, I really need to use pens and stuff are not where they should be. So",id,,,0
126_14,T,look at what I have for you. I brought use a trays to put all your files in. So what do you think of that?,irq,,,1
126_15,P,Looks good. I like the black. It's nice and simple.,id,,,0
126_16,T,What's your color?,irq,,,1
126_17,P,"Well, Black is not a color though. It's a shade.",id,,,0
126_18,T,"Oh yeah, you would not You're the artist. Okay, we got a pen for you. And we have a you could put all your pencils over there. You could put them right in here. And how about your, your school search? How's that been coming along?",id,,,0
126_19,P,"Ah, I missed my deadlines like, you can imagine. So, to get the wait until next round,",id,,,0
126_20,T,"You can keep them on the calendar. The date,",id,,,0
126_21,P,"did I put that in the calendar? I saw them and I'm like, Okay, there you are good. And",irq,,,1
126_22,T,like you miss the deadline.,id,,,0
126_23,P,"Why did I miss this thing? Well, yeah. ",id,,,0
126_24,T,"Remember, we talked about that last week to dimer. That's cool. That's cool. So we give you two hours a day. That's more than enough time for you to play Warcraft And whatever you do on internet. How's that sound? Yeah, and we'll help you. It'll help you focus. Just little bits at a time, one step at a time. That's why we have the lists. That's why we have the calendar. That's why we have the notebook. These are all helpful hints. They are there tools in your toolbox. And things are looking rosy looking better, more exciting, right?",irq,,,1
126_25,P,"I mean, yeah, me pragmatically. I think I've got some, you know, I've got some anchors to kind of work around.",id,,,0
126_26,T,Absolutely great anchors. I'm so proud of you. You are getting there. But we are seeing changes. So maybe we should check on the some veterinarian. What you what you need for school.,id,,,0
126_27,P,"All right, cuz I'm on that page. Let me show you. Oh,",id,,,0
126_28,T,okay. Great.,ack,,,6
127_0,T,I noticed the signs gone. How's the smoking situation?,irq,,,1
127_1,P," Well, I didn't need it anymore. ",id,,,0
127_2,T,You didn't?,irq,,,1
127_3,P,three weeks. No smoking.,id,,,0
127_4,T,"Oh my goodness. Oh, it's wonderful. Oh, you must feel fabulous.",id,,,0
127_5,P,I do. I can taste again. I can breathe again. It's kind of amazing.,id,,2,0
127_6,T,Nice. Imagine all the money you've saved.,id,,,0
127_7,P,It's a start.,id,,,0
127_8,T,It's good. It's good. It's excellent. And how is the job situation?,irq,,,1
127_9,P,"Oh job situation I went to check out it's a kind of drop in for this one gig atthis place on King Street. It was a restaurant andI just didn't i didn't think through it. Like, basically dinnertime and I went in there, you know, so that didn't exactly impress them very much. And I think that was probably a really short sighted thing of me to do so.",id,,,0
127_10,T,"Because you went at the wrong time. I'm sorry to hear that. Well, no, you know, you've got to do a bit of research to make sure you go on the right time. And did you check the list on the door before you left?",irq,,,1
127_11,P,Which lists?,irq,,,1
127_12,T,The list on the door? You forgot already? Remember the door? What are you supposed to do before you left the house?,id,,,0
127_13,P,"No, I did. I I mean when I remember to, yes.",id,,,0
127_14,T," Okay. You know what, I've got another helpful hint. Here. Well, you're this knew what you're gonna do. I'm gonna put this on the door. Every time you open the door, you're gonna hear the sound and it's gonna remind you look at the door make sure you have all the stuff you need for your outing. Serious See, you can you could you could jazz that up. I'm sure you could do something but you know you'll hear the sound it'll trigger something look at the door look at the mirror look at how great you look. And to help you be successful. Christmas every day. Lovely. So, so that's another a little tool for you to use. How's the research going for your schooling?",id,,,0
127_15,P,Looks good. So that looks like the most common sense to do.,id,,,0
127_16,T,"Okay, when's the application date?",irq,,,1
127_17,P,I didn't even check Hold on. Probably says on there some more places places. All right there at the end where you can't read it. So what is that?,id,,,0
127_18,T,"Before I go, we'll get into that. And we'll make sure that your applications in what do you think?",irq,,,1
127_19,P,"Well, I can't I can't not have a stick right in front of me. That's good. And I'll just leave all right there.",id,,,0
127_20,T,Okay. You'll make sure you do it.,id,,,0
127_21,P,"I'll put I'll maybe I'll set the timer for that. I mean, how are you want to do it?",id,,,0
127_22,T,Great. How's the list? Your list been going?,irq,,,1
127_23,P,"I got some stuff here. And mostly I'm remembering to do it.I could check some of these off. Actually, that might feel good.",id,,2,0
127_24,T,Excellent.,id,,,0
127_25,P,That yoga mat check.,id,,,0
127_26,T,"Nice. Yeah. And have you been writing on your calendar? Wow, it's filled.",irq,,,1
127_27,P,"Yeah, there's a couple",id,,,0
127_28,T,"goodness. Hey, why don't we celebrate? Three weeks not smoking.",id,,,0
127_29,P,How's that sound? Maybe part of the celebration is me treating you too. Cuz I think it would be nice for change,id,,,0
128_0,T,"Hello, Sarah, how you doing today?",gt,,,2
128_1,P,All right.,gt,,,2
128_2,T,I understand that you've come to counseling because you have a particular issue that's been bothering you recently.,id,,,0
128_3,P,"Yeah, I've been I've been really stressed out at work. I just I'm getting to the point where it's really hard to handle things that are going on. So for work related problems",id,,-2,0
128_4,T,are you okay talking about that today.,ynq,,,4
128_5,P,I think I need to Yeah.,yna,,,5
128_6,T,"So I'd like to do in the beginning, is kind of set a plan for our meeting today, okay. And we can move off that plant if we need to, but I just like to start with that, and give us some structure to what we'll be doing. So, first, and this is something I want to co create with you, right? So your input is extremely valuable to it. I don't want to just lay it out and we follow it. I want you to be an active part of putting this together. So as I throw out some ideas, let me know if it's something that makes sense to you or doesn't. Okay? I'd like to start by having you explain in depth kind of what you're going through at work. I know it's troubling you and I want to hear that story. Then you're going to look for some patterns in the way you're thinking And see if there's something that I recognized all that something I can point out, that may help you a bit. And we'll get more to that later. And then to kind of as we wrap up with towards the end, maybe start getting some ideas of things you can do between sessions between now and we'll see you next time that can help combat these symptoms make you feel better. Okay. Does that seem like a fairly straightforward agenda? Any changes or anything you'd like to make to that?",id,,,0
